STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
SJF,H,1,RIV STG,19970317 0000,19970317 0000,4.16, ,FEET
SJF,H,1,RIV STG,19970317 0100,19970317 0100,4.16, ,FEET
SJF,H,1,RIV STG,19970317 0200,19970317 0200,4.16, ,FEET
SJF,H,1,RIV STG,19970317 0300,19970317 0300,4.16, ,FEET
SJF,H,1,RIV STG,19970317 0400,19970317 0400,4.16, ,FEET
SJF,H,1,RIV STG,19970317 0500,19970317 0500,4.16, ,FEET
SJF,H,1,RIV STG,19970317 0600,19970317 0600,4.16, ,FEET
SJF,H,1,RIV STG,19970317 0700,19970317 0700,4.16, ,FEET
SJF,H,1,RIV STG,19970317 0800,19970317 0800,4.16, ,FEET
SJF,H,1,RIV STG,19970317 0900,19970317 0900,4.16, ,FEET
SJF,H,1,RIV STG,19970317 1000,19970317 1000,4.16, ,FEET
SJF,H,1,RIV STG,19970317 1100,19970317 1100,4.16, ,FEET
SJF,H,1,RIV STG,19970317 1200,19970317 1200,4.16, ,FEET
SJF,H,1,RIV STG,19970317 1300,19970317 1300,4.16, ,FEET
SJF,H,1,RIV STG,19970317 1400,19970317 1400,4.16, ,FEET
SJF,H,1,RIV STG,19970317 1500,19970317 1500,4.16, ,FEET
SJF,H,1,RIV STG,19970317 1600,19970317 1600,4.16, ,FEET
SJF,H,1,RIV STG,19970317 1700,19970317 1700,4.16, ,FEET
SJF,H,1,RIV STG,19970317 1800,19970317 1800,4.16, ,FEET
SJF,H,1,RIV STG,19970317 1900,19970317 1900,4.16, ,FEET
SJF,H,1,RIV STG,19970317 2000,19970317 2000,4.16, ,FEET
SJF,H,1,RIV STG,19970317 2100,19970317 2100,4.16, ,FEET
SJF,H,1,RIV STG,19970317 2200,19970317 2200,4.16, ,FEET
SJF,H,1,RIV STG,19970317 2300,19970317 2300,4.16, ,FEET
SJF,H,1,RIV STG,19970318 0000,19970318 0000,4.16, ,FEET
SJF,H,1,RIV STG,19970318 0100,19970318 0100,4.16, ,FEET
SJF,H,1,RIV STG,19970318 0200,19970318 0200,4.16, ,FEET
SJF,H,1,RIV STG,19970318 0300,19970318 0300,4.16, ,FEET
SJF,H,1,RIV STG,19970318 0400,19970318 0400,4.16, ,FEET
SJF,H,1,RIV STG,19970318 0500,19970318 0500,4.16, ,FEET
SJF,H,1,RIV STG,19970318 0600,19970318 0600,4.16, ,FEET
SJF,H,1,RIV STG,19970318 0700,19970318 0700,4.16, ,FEET
SJF,H,1,RIV STG,19970318 0800,19970318 0800,4.16, ,FEET
SJF,H,1,RIV STG,19970318 0900,19970318 0900,4.16, ,FEET
SJF,H,1,RIV STG,19970318 1000,19970318 1000,4.16, ,FEET
SJF,H,1,RIV STG,19970318 1100,19970318 1100,4.16, ,FEET
SJF,H,1,RIV STG,19970318 1200,19970318 1200,4.16, ,FEET
SJF,H,1,RIV STG,19970318 1300,19970318 1300,4.16, ,FEET
SJF,H,1,RIV STG,19970318 1400,19970318 1400,4.16, ,FEET
SJF,H,1,RIV STG,19970318 1500,19970318 1500,4.16, ,FEET
SJF,H,1,RIV STG,19970318 1600,19970318 1600,4.16, ,FEET
SJF,H,1,RIV STG,19970318 1700,19970318 1700,4.16, ,FEET
SJF,H,1,RIV STG,19970318 1800,19970318 1800,4.16, ,FEET
SJF,H,1,RIV STG,19970318 1900,19970318 1900,4.16, ,FEET
SJF,H,1,RIV STG,19970318 2000,19970318 2000,4.16, ,FEET
SJF,H,1,RIV STG,19970318 2100,19970318 2100,4.16, ,FEET
SJF,H,1,RIV STG,19970318 2200,19970318 2200,4.16, ,FEET
SJF,H,1,RIV STG,19970318 2300,19970318 2300,4.16, ,FEET
SJF,H,1,RIV STG,19970319 0000,19970319 0000,4.16, ,FEET
SJF,H,1,RIV STG,19970319 0100,19970319 0100,4.16, ,FEET
SJF,H,1,RIV STG,19970319 0200,19970319 0200,4.16, ,FEET
SJF,H,1,RIV STG,19970319 0300,19970319 0300,4.16, ,FEET
SJF,H,1,RIV STG,19970319 0400,19970319 0400,4.16, ,FEET
SJF,H,1,RIV STG,19970319 0500,19970319 0500,4.16, ,FEET
SJF,H,1,RIV STG,19970319 0600,19970319 0600,4.16, ,FEET
SJF,H,1,RIV STG,19970319 0700,19970319 0700,4.16, ,FEET
SJF,H,1,RIV STG,19970319 0800,19970319 0800,4.16, ,FEET
SJF,H,1,RIV STG,19970319 0900,19970319 0900,29.03, ,FEET
SJF,H,1,RIV STG,19970319 1000,19970319 1000,4.18, ,FEET
SJF,H,1,RIV STG,19970319 1100,19970319 1100,4.16, ,FEET
SJF,H,1,RIV STG,19970319 1200,19970319 1200,4.16, ,FEET
SJF,H,1,RIV STG,19970319 1300,19970319 1300,4.14, ,FEET
SJF,H,1,RIV STG,19970319 1400,19970319 1400,4.14, ,FEET
SJF,H,1,RIV STG,19970319 1500,19970319 1500,4.15, ,FEET
SJF,H,1,RIV STG,19970319 1600,19970319 1600,4.15, ,FEET
SJF,H,1,RIV STG,19970319 1700,19970319 1700,4.15, ,FEET
SJF,H,1,RIV STG,19970319 1800,19970319 1800,4.15, ,FEET
SJF,H,1,RIV STG,19970319 1900,19970319 1900,4.15, ,FEET
SJF,H,1,RIV STG,19970319 2000,19970319 2000,4.15, ,FEET
SJF,H,1,RIV STG,19970319 2100,19970319 2100,4.15, ,FEET
SJF,H,1,RIV STG,19970319 2200,19970319 2200,4.15, ,FEET
SJF,H,1,RIV STG,19970319 2300,19970319 2300,4.15, ,FEET
SJF,H,1,RIV STG,19970320 0000,19970320 0000,4.15, ,FEET
SJF,H,1,RIV STG,19970320 0100,19970320 0100,4.15, ,FEET
SJF,H,1,RIV STG,19970320 0200,19970320 0200,4.15, ,FEET
SJF,H,1,RIV STG,19970320 0300,19970320 0300,4.15, ,FEET
SJF,H,1,RIV STG,19970320 0400,19970320 0400,4.15, ,FEET
SJF,H,1,RIV STG,19970320 0500,19970320 0500,4.15, ,FEET
SJF,H,1,RIV STG,19970320 0600,19970320 0600,4.15, ,FEET
SJF,H,1,RIV STG,19970320 0700,19970320 0700,4.15, ,FEET
SJF,H,1,RIV STG,19970320 0800,19970320 0800,4.15, ,FEET
SJF,H,1,RIV STG,19970320 0900,19970320 0900,4.15, ,FEET
SJF,H,1,RIV STG,19970320 1000,19970320 1000,3.68, ,FEET
SJF,H,1,RIV STG,19970320 1100,19970320 1100,3.33, ,FEET
SJF,H,1,RIV STG,19970320 1200,19970320 1200,3.29, ,FEET
SJF,H,1,RIV STG,19970320 1300,19970320 1300,3.28, ,FEET
SJF,H,1,RIV STG,19970320 1400,19970320 1400,3.28, ,FEET
SJF,H,1,RIV STG,19970320 1500,19970320 1500,3.28, ,FEET
SJF,H,1,RIV STG,19970320 1600,19970320 1600,3.28, ,FEET
SJF,H,1,RIV STG,19970320 1700,19970320 1700,3.28, ,FEET
SJF,H,1,RIV STG,19970320 1800,19970320 1800,3.28, ,FEET
SJF,H,1,RIV STG,19970320 1900,19970320 1900,3.28, ,FEET
SJF,H,1,RIV STG,19970320 2000,19970320 2000,3.28, ,FEET
SJF,H,1,RIV STG,19970320 2100,19970320 2100,3.28, ,FEET
SJF,H,1,RIV STG,19970320 2200,19970320 2200,3.28, ,FEET
SJF,H,1,RIV STG,19970320 2300,19970320 2300,3.28, ,FEET
SJF,H,1,RIV STG,19970321 0000,19970321 0000,3.28, ,FEET
SJF,H,1,RIV STG,19970321 0100,19970321 0100,3.28, ,FEET
SJF,H,1,RIV STG,19970321 0200,19970321 0200,3.28, ,FEET
SJF,H,1,RIV STG,19970321 0300,19970321 0300,3.28, ,FEET
SJF,H,1,RIV STG,19970321 0400,19970321 0400,3.28, ,FEET
SJF,H,1,RIV STG,19970321 0500,19970321 0500,3.28, ,FEET
SJF,H,1,RIV STG,19970321 0600,19970321 0600,3.28, ,FEET
SJF,H,1,RIV STG,19970321 0700,19970321 0700,3.28, ,FEET
SJF,H,1,RIV STG,19970321 0800,19970321 0800,3.28, ,FEET
SJF,H,1,RIV STG,19970321 0900,19970321 0900,3.28, ,FEET
SJF,H,1,RIV STG,19970321 1000,19970321 1000,3.28, ,FEET
SJF,H,1,RIV STG,19970321 1100,19970321 1100,3.28, ,FEET
SJF,H,1,RIV STG,19970321 1200,19970321 1200,3.28, ,FEET
SJF,H,1,RIV STG,19970321 1300,19970321 1300,3.28, ,FEET
SJF,H,1,RIV STG,19970321 1400,19970321 1400,3.28, ,FEET
SJF,H,1,RIV STG,19970321 1500,19970321 1500,3.28, ,FEET
SJF,H,1,RIV STG,19970321 1600,19970321 1600,3.28, ,FEET
SJF,H,1,RIV STG,19970321 1700,19970321 1700,3.28, ,FEET
SJF,H,1,RIV STG,19970321 1800,19970321 1800,3.28, ,FEET
SJF,H,1,RIV STG,19970321 1900,19970321 1900,3.28, ,FEET
SJF,H,1,RIV STG,19970321 2000,19970321 2000,3.28, ,FEET
SJF,H,1,RIV STG,19970321 2100,19970321 2100,3.28, ,FEET
SJF,H,1,RIV STG,19970321 2200,19970321 2200,3.28, ,FEET
SJF,H,1,RIV STG,19970321 2300,19970321 2300,3.28, ,FEET
SJF,H,1,RIV STG,19970322 0000,19970322 0000,3.28, ,FEET
SJF,H,1,RIV STG,19970322 0100,19970322 0100,3.28, ,FEET
SJF,H,1,RIV STG,19970322 0200,19970322 0200,3.28, ,FEET
SJF,H,1,RIV STG,19970322 0300,19970322 0300,3.28, ,FEET
