STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
YR1,H,170,DEPTH B,20121122 2200,20121122 2200,-60.01, ,FEET
YR1,H,170,DEPTH B,20121122 2300,20121122 2300,-59.97, ,FEET
YR1,H,170,DEPTH B,20121123 0000,20121123 0000,-59.97, ,FEET
YR1,H,170,DEPTH B,20121123 0100,20121123 0100,-59.94, ,FEET
YR1,H,170,DEPTH B,20121123 0200,20121123 0200,-59.93, ,FEET
YR1,H,170,DEPTH B,20121123 0300,20121123 0300,-59.88, ,FEET
YR1,H,170,DEPTH B,20121123 0400,20121123 0400,-59.84, ,FEET
YR1,H,170,DEPTH B,20121123 0500,20121123 0500,-59.85, ,FEET
YR1,H,170,DEPTH B,20121123 0600,20121123 0600,-59.80, ,FEET
YR1,H,170,DEPTH B,20121123 0700,20121123 0700,---, ,FEET
YR1,H,170,DEPTH B,20121123 0800,20121123 0800,---, ,FEET
YR1,H,170,DEPTH B,20121123 0900,20121123 0900,-59.73, ,FEET
YR1,H,170,DEPTH B,20121123 1000,20121123 1000,-59.71, ,FEET
YR1,H,170,DEPTH B,20121123 1100,20121123 1100,-59.63, ,FEET
YR1,H,170,DEPTH B,20121123 1200,20121123 1200,-59.61, ,FEET
YR1,H,170,DEPTH B,20121123 1300,20121123 1300,-59.55, ,FEET
YR1,H,170,DEPTH B,20121123 1400,20121123 1400,-59.50, ,FEET
YR1,H,170,DEPTH B,20121123 1500,20121123 1500,-59.47, ,FEET
YR1,H,170,DEPTH B,20121123 1600,20121123 1600,-59.46, ,FEET
YR1,H,170,DEPTH B,20121123 1700,20121123 1700,-59.36, ,FEET
YR1,H,170,DEPTH B,20121123 1800,20121123 1800,-59.38, ,FEET
YR1,H,170,DEPTH B,20121123 1900,20121123 1900,-59.36, ,FEET
YR1,H,170,DEPTH B,20121123 2000,20121123 2000,-59.34, ,FEET
YR1,H,170,DEPTH B,20121123 2100,20121123 2100,---, ,FEET
YR1,H,170,DEPTH B,20121123 2200,20121123 2200,-59.26, ,FEET
YR1,H,170,DEPTH B,20121123 2300,20121123 2300,-59.21, ,FEET
YR1,H,170,DEPTH B,20121124 0000,20121124 0000,-59.18, ,FEET
YR1,H,170,DEPTH B,20121124 0100,20121124 0100,-59.13, ,FEET
YR1,H,170,DEPTH B,20121124 0200,20121124 0200,-59.11, ,FEET
YR1,H,170,DEPTH B,20121124 0300,20121124 0300,-59.10, ,FEET
YR1,H,170,DEPTH B,20121124 0400,20121124 0400,-59.07, ,FEET
YR1,H,170,DEPTH B,20121124 0500,20121124 0500,-59.00, ,FEET
YR1,H,170,DEPTH B,20121124 0600,20121124 0600,-59.00, ,FEET
YR1,H,170,DEPTH B,20121124 0700,20121124 0700,-58.97, ,FEET
YR1,H,170,DEPTH B,20121124 0800,20121124 0800,-58.91, ,FEET
YR1,H,170,DEPTH B,20121124 0900,20121124 0900,-58.89, ,FEET
YR1,H,170,DEPTH B,20121124 1000,20121124 1000,-58.85, ,FEET
YR1,H,170,DEPTH B,20121124 1100,20121124 1100,-58.80, ,FEET
YR1,H,170,DEPTH B,20121124 1200,20121124 1200,-58.74, ,FEET
YR1,H,170,DEPTH B,20121124 1300,20121124 1300,-58.69, ,FEET
YR1,H,170,DEPTH B,20121124 1400,20121124 1400,-58.68, ,FEET
YR1,H,170,DEPTH B,20121124 1500,20121124 1500,-58.62, ,FEET
YR1,H,170,DEPTH B,20121124 1600,20121124 1600,-58.60, ,FEET
YR1,H,170,DEPTH B,20121124 1700,20121124 1700,-58.58, ,FEET
YR1,H,170,DEPTH B,20121124 1800,20121124 1800,-58.56, ,FEET
YR1,H,170,DEPTH B,20121124 1900,20121124 1900,-58.54, ,FEET
YR1,H,170,DEPTH B,20121124 2000,20121124 2000,-58.53, ,FEET
YR1,H,170,DEPTH B,20121124 2100,20121124 2100,-58.50, ,FEET
YR1,H,170,DEPTH B,20121124 2200,20121124 2200,-58.48, ,FEET
YR1,H,170,DEPTH B,20121124 2300,20121124 2300,-58.47, ,FEET
YR1,H,170,DEPTH B,20121125 0000,20121125 0000,-58.44, ,FEET
YR1,H,170,DEPTH B,20121125 0100,20121125 0100,-58.41, ,FEET
YR1,H,170,DEPTH B,20121125 0200,20121125 0200,-58.37, ,FEET
YR1,H,170,DEPTH B,20121125 0300,20121125 0300,-58.33, ,FEET
YR1,H,170,DEPTH B,20121125 0400,20121125 0400,-58.33, ,FEET
YR1,H,170,DEPTH B,20121125 0500,20121125 0500,-58.30, ,FEET
YR1,H,170,DEPTH B,20121125 0600,20121125 0600,-58.29, ,FEET
YR1,H,170,DEPTH B,20121125 0700,20121125 0700,---, ,FEET
YR1,H,170,DEPTH B,20121125 0800,20121125 0800,---, ,FEET
YR1,H,170,DEPTH B,20121125 0900,20121125 0900,---, ,FEET
YR1,H,170,DEPTH B,20121125 1000,20121125 1000,---, ,FEET
YR1,H,170,DEPTH B,20121125 1100,20121125 1100,-58.15, ,FEET
YR1,H,170,DEPTH B,20121125 1200,20121125 1200,-58.14, ,FEET
YR1,H,170,DEPTH B,20121125 1300,20121125 1300,-58.09, ,FEET
YR1,H,170,DEPTH B,20121125 1400,20121125 1400,-58.09, ,FEET
YR1,H,170,DEPTH B,20121125 1500,20121125 1500,-58.05, ,FEET
YR1,H,170,DEPTH B,20121125 1600,20121125 1600,-58.03, ,FEET
YR1,H,170,DEPTH B,20121125 1700,20121125 1700,-58.00, ,FEET
YR1,H,170,DEPTH B,20121125 1800,20121125 1800,-58.01, ,FEET
YR1,H,170,DEPTH B,20121125 1900,20121125 1900,-58.01, ,FEET
YR1,H,170,DEPTH B,20121125 2000,20121125 2000,-58.00, ,FEET
YR1,H,170,DEPTH B,20121125 2100,20121125 2100,-57.98, ,FEET
YR1,H,170,DEPTH B,20121125 2200,20121125 2200,-57.97, ,FEET
YR1,H,170,DEPTH B,20121125 2300,20121125 2300,-57.96, ,FEET
YR1,H,170,DEPTH B,20121126 0000,20121126 0000,-57.94, ,FEET
YR1,H,170,DEPTH B,20121126 0100,20121126 0100,-57.92, ,FEET
YR1,H,170,DEPTH B,20121126 0200,20121126 0200,-57.93, ,FEET
YR1,H,170,DEPTH B,20121126 0300,20121126 0300,---, ,FEET
YR1,H,170,DEPTH B,20121126 0400,20121126 0400,-57.90, ,FEET
YR1,H,170,DEPTH B,20121126 0500,20121126 0500,---, ,FEET
YR1,H,170,DEPTH B,20121126 0600,20121126 0600,---, ,FEET
YR1,H,170,DEPTH B,20121126 0700,20121126 0700,---, ,FEET
YR1,H,170,DEPTH B,20121126 0800,20121126 0800,---, ,FEET
YR1,H,170,DEPTH B,20121126 0900,20121126 0900,---, ,FEET
YR1,H,170,DEPTH B,20121126 1000,20121126 1000,-57.77, ,FEET
YR1,H,170,DEPTH B,20121126 1100,20121126 1100,-57.77, ,FEET
YR1,H,170,DEPTH B,20121126 1200,20121126 1200,-57.74, ,FEET
YR1,H,170,DEPTH B,20121126 1300,20121126 1300,-57.67, ,FEET
YR1,H,170,DEPTH B,20121126 1400,20121126 1400,-57.66, ,FEET
YR1,H,170,DEPTH B,20121126 1500,20121126 1500,-57.64, ,FEET
YR1,H,170,DEPTH B,20121126 1600,20121126 1600,-57.64, ,FEET
YR1,H,170,DEPTH B,20121126 1700,20121126 1700,-57.62, ,FEET
