STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
YBP,M,18,SNOW DP,20130501 0000,20130429 0000,0, ,INCHES
YBP,M,18,SNOW DP,20130601 0000,20130601 0000,---, ,INCHES
YBP,M,18,SNOW DP,20140101 0000,20140101 0000,---, ,INCHES
YBP,M,18,SNOW DP,20140201 0000,20140131 0000,5, ,INCHES
YBP,M,18,SNOW DP,20140301 0000,20140227 0000,16, ,INCHES
YBP,M,18,SNOW DP,20140401 0000,20140402 0000,24, ,INCHES
YBP,M,18,SNOW DP,20140501 0000,20140430 0000,0, ,INCHES
YBP,M,18,SNOW DP,20140601 0000,20140601 0000,---, ,INCHES
YBP,M,18,SNOW DP,20150101 0000,20150101 0000,---, ,INCHES
YBP,M,18,SNOW DP,20150201 0000,20150129 0000,11, ,INCHES
YBP,M,18,SNOW DP,20150301 0000,20150226 0000,1, ,INCHES
YBP,M,18,SNOW DP,20150401 0000,20150330 0000,0, ,INCHES
YBP,M,18,SNOW DP,20150501 0000,20150501 0000,0, ,INCHES
YBP,M,18,SNOW DP,20150601 0000,20150601 0000,---, ,INCHES
YBP,M,18,SNOW DP,20160101 0000,20160101 0000,---, ,INCHES
YBP,M,18,SNOW DP,20160201 0000,20160201 0000,72, ,INCHES
YBP,M,18,SNOW DP,20160301 0000,20160301 0000,51, ,INCHES
YBP,M,18,SNOW DP,20160401 0000,20160331 0000,63, ,INCHES
YBP,M,18,SNOW DP,20160501 0000,20160429 0000,17, ,INCHES
YBP,M,18,SNOW DP,20160601 0000,20160601 0000,---, ,INCHES
YBP,M,18,SNOW DP,20170101 0000,20170101 0000,---, ,INCHES
YBP,M,18,SNOW DP,20170201 0000,20170130 0000,93, ,INCHES
YBP,M,18,SNOW DP,20170301 0000,20170223 0000,137, ,INCHES
YBP,M,18,SNOW DP,20170401 0000,20170328 0000,112, ,INCHES
YBP,M,18,SNOW DP,20170501 0000,20170426 0000,104, ,INCHES
YBP,M,18,SNOW DP,20170601 0000,20170601 0000,---, ,INCHES
YBP,M,18,SNOW DP,20180101 0000,20180101 0000,---, ,INCHES
YBP,M,18,SNOW DP,20180201 0000,20180129 0000,19, ,INCHES
YBP,M,18,SNOW DP,20180301 0000,20180305 0000,48, ,INCHES
YBP,M,18,SNOW DP,20180401 0000,20180329 0000,40, ,INCHES
YBP,M,18,SNOW DP,20180501 0000,20180501 0000,3, ,INCHES
YBP,M,18,SNOW DP,20180601 0000,20180601 0000,---, ,INCHES
YBP,M,18,SNOW DP,20190101 0000,20190101 0000,---, ,INCHES
YBP,M,18,SNOW DP,20190201 0000,20190130 0000,57, ,INCHES
YBP,M,18,SNOW DP,20190301 0000,20190225 0000,104, ,INCHES
YBP,M,18,SNOW DP,20190401 0000,20190328 0000,119, ,INCHES
YBP,M,18,SNOW DP,20190501 0000,20190430 0000,60, ,INCHES
YBP,M,18,SNOW DP,20190601 0000,20190601 0000,---, ,INCHES
YBP,M,18,SNOW DP,20200101 0000,20200101 0000,---, ,INCHES
YBP,M,18,SNOW DP,20200201 0000,20200130 0000,36, ,INCHES
YBP,M,18,SNOW DP,20200301 0000,20200226 0000,27, ,INCHES
YBP,M,18,SNOW DP,20200401 0000,20200401 0000,---, ,INCHES
YBP,M,18,SNOW DP,20200501 0000,20200501 0000,---, ,INCHES
YBP,M,18,SNOW DP,20200601 0000,20200601 0000,---, ,INCHES
YBP,M,18,SNOW DP,20210101 0000,20210101 0000,---, ,INCHES
YBP,M,18,SNOW DP,20210201 0000,20210126 0000,40, ,INCHES
YBP,M,18,SNOW DP,20210301 0000,20210223 0000,58, ,INCHES
YBP,M,18,SNOW DP,20210401 0000,20210325 0000,57, ,INCHES
YBP,M,18,SNOW DP,20210501 0000,20210501 0000,---, ,INCHES
YBP,M,18,SNOW DP,20210601 0000,20210601 0000,---, ,INCHES
YBP,M,18,SNOW DP,20220101 0000,20220101 0000,---, ,INCHES
YBP,M,18,SNOW DP,20220201 0000,20220125 0000,66, ,INCHES
YBP,M,18,SNOW DP,20220301 0000,20220301 0000,54, ,INCHES
YBP,M,18,SNOW DP,20220401 0000,20220331 0000,29, ,INCHES
YBP,M,18,SNOW DP,20220501 0000,20220502 0000,4, ,INCHES
YBP,M,18,SNOW DP,20220601 0000,20220601 0000,---, ,INCHES
YBP,M,18,SNOW DP,20230101 0000,20230101 0000,---, ,INCHES
YBP,M,18,SNOW DP,20230201 0000,20230201 0000,---, ,INCHES
YBP,M,18,SNOW DP,20230301 0000,20230301 0000,---, ,INCHES
YBP,M,18,SNOW DP,20230401 0000,20230330 0000,161, ,INCHES
YBP,M,18,SNOW DP,20230501 0000,20230504 0000,100, ,INCHES
YBP,M,18,SNOW DP,20230601 0000,20230601 0000,---, ,INCHES
YBP,M,18,SNOW DP,20240101 0000,20240101 0000,---, ,INCHES
YBP,M,18,SNOW DP,20240201 0000,20240208 0000,52, ,INCHES
YBP,M,18,SNOW DP,20240301 0000,20240307 0000,106, ,INCHES
YBP,M,18,SNOW DP,20240401 0000,20240401 0000,65, ,INCHES
YBP,M,18,SNOW DP,20240501 0000,20240501 0000,24, ,INCHES
YBP,M,18,SNOW DP,20240601 0000,20240601 0000,---, ,INCHES
